Data Year,Quarter,COUNTY,ZEV Sales,Total LDV Sales,ZEV Sales Share
2015,2,Butte,12,1149,1%
2015,2,Calaveras,5,286,2%
2015,2,Colusa,0,170,0%
2015,2,Contra Costa,521,10958,5%
2015,2,Del Norte,1,89,1%
2015,2,El Dorado,35,1446,2%
2015,2,Fresno,131,5699,2%
2015,2,Glenn,1,134,1%
2015,2,Humboldt,34,614,6%
2015,2,Imperial,3,1720,0%
2015,2,Inyo,0,123,0%
2015,2,Kern,46,6509,1%
2015,2,Kings,1,911,0%
2015,2,Lake,9,284,3%
2015,2,Lassen,0,144,0%
2015,2,Los Angeles,3256,150833,2%
2015,2,Madera,7,811,1%
2015,2,Marin,208,2857,7%
2015,2,Mariposa,0,88,0%
2015,2,Mendocino,26,491,5%
2015,2,Merced,4,1285,0%
2015,2,Modoc,0,34,0%
2015,2,Mono,0,66,0%
2015,2,Monterey,56,2877,2%
2015,2,Napa,45,1265,4%
2015,2,Nevada,16,580,3%
2015,2,Orange,1464,43652,3%
2015,2,Out Of State,25,39739,0%
2015,2,Placer,85,3584,2%
2015,2,Plumas,0,102,0%
2015,2,Riverside,354,25716,1%
2015,2,Sacramento,176,11090,2%
2015,2,San Benito,9,448,2%
2015,2,San Bernardino,280,21115,1%
2015,2,San Diego,803,36362,2%
2015,2,San Francisco,417,7143,6%
2015,2,San Joaquin,63,5138,1%
2015,2,San Luis Obispo,42,1809,2%
2015,2,San Mateo,559,25349,2%
2015,2,Santa Barbara,68,3271,2%
2015,2,Santa Clara,1846,20556,9%
2015,2,Santa Cruz,117,1845,6%
2015,2,Shasta,2,1084,0%
2015,2,Sierra,1,21,5%
2015,2,Siskiyou,4,190,2%
2015,2,Solano,95,3734,3%
2015,2,Sonoma,193,4161,5%
2015,2,Stanislaus,48,3209,1%
2015,2,Sutter,3,663,0%
2015,2,Tehama,1,315,0%
2015,2,Trinity,0,54,0%
2015,2,Tulare,11,2722,0%
2015,2,Tuolumne,3,280,1%
2015,2,Ventura,232,9833,2%
2015,2,Yolo,36,1421,3%
2015,2,Yuba,3,449,1%
2015,3,Alameda,1105,16920,7%
2015,3,Alpine,0,11,0%
2015,3,Amador,2,288,1%
2015,3,Butte,10,1286,1%
2015,3,Calaveras,3,370,1%
2015,3,Colusa,1,158,1%
2015,3,Contra Costa,526,12139,4%
2015,3,Del Norte,1,77,1%
2015,3,El Dorado,35,1639,2%
2015,3,Fresno,101,6711,2%
2015,3,Glenn,1,182,1%
2015,3,Humboldt,36,676,5%
2015,3,Imperial,2,1889,0%
2015,3,Inyo,0,161,0%
2015,3,Kern,50,6898,1%
2015,3,Kings,3,1236,0%
2015,3,Lake,2,377,1%
2015,3,Lassen,1,176,1%
2015,3,Los Angeles,3182,139860,2%
2015,3,Madera,6,814,1%
2015,3,Marin,195,3121,6%
2015,3,Mariposa,1,115,1%
2015,3,Mendocino,16,541,3%
2015,3,Merced,11,1496,1%
2015,3,Modoc,0,41,0%
2015,3,Mono,1,89,1%
2015,3,Monterey,37,3110,1%
2015,3,Napa,45,1355,3%
2015,3,Nevada,19,613,3%
2015,3,Orange,1510,47747,3%
2015,3,Out Of State,22,37471,0%
2015,3,Placer,65,4115,2%
2015,3,Plumas,0,128,0%
2015,3,Riverside,310,27998,1%
2015,3,Sacramento,231,12362,2%
2015,3,San Benito,10,557,2%
2015,3,San Bernardino,254,23375,1%
2015,3,San Diego,832,39321,2%
2015,3,San Francisco,308,7946,4%
2015,3,San Joaquin,80,5943,1%
2015,3,San Luis Obispo,55,2070,3%
2015,3,San Mateo,530,14461,4%
2015,3,Santa Barbara,60,3623,2%
2015,3,Santa Clara,1963,23819,8%
2015,3,Santa Cruz,111,2091,5%
2015,3,Shasta,14,1325,1%
2015,3,Sierra,0,17,0%
2015,3,Siskiyou,1,248,0%
2015,3,Solano,94,4199,2%
2015,3,Sonoma,201,4623,4%
2015,3,Stanislaus,42,3697,1%
2015,3,Sutter,1,731,0%
2015,3,Tehama,0,358,0%
2015,3,Trinity,2,58,3%
2015,3,Tulare,14,3020,0%
2015,3,Tuolumne,0,345,0%
2015,3,Ventura,216,10433,2%
2015,3,Yolo,37,1631,2%
2015,3,Yuba,0,434,0%
2015,4,Alameda,1529,16607,9%
2015,4,Alpine,0,12,0%
2015,4,Amador,2,265,1%
2015,4,Butte,14,1172,1%
2015,4,Calaveras,2,365,1%
2015,4,Colusa,1,183,1%
2015,4,Contra Costa,691,11805,6%
2015,4,Del Norte,3,80,4%
2015,4,El Dorado,61,1609,4%
2015,4,Fresno,141,6108,2%
2015,4,Glenn,2,154,1%
2015,4,Humboldt,19,653,3%
2015,4,Imperial,6,1877,0%
2015,4,Inyo,0,161,0%
2015,4,Kern,59,6510,1%
2015,4,Kings,8,1065,1%
2015,4,Lake,4,367,1%
2015,4,Lassen,1,163,1%
2015,4,Los Angeles,4754,144083,3%
2015,4,Madera,23,819,3%
2015,4,Marin,290,3308,9%
2015,4,Mariposa,2,97,2%
2015,4,Mendocino,26,547,5%
2015,4,Merced,21,1367,2%
2015,4,Modoc,0,24,0%
2015,4,Mono,0,105,0%
2015,4,Monterey,69,3009,2%
2015,4,Napa,45,1306,3%
2015,4,Nevada,23,633,4%
2015,4,Orange,1892,48129,4%
2015,4,Out Of State,29,36357,0%
2015,4,Placer,148,4213,4%
2015,4,Plumas,0,110,0%
2015,4,Riverside,404,26123,2%
2015,4,Sacramento,302,11946,3%
2015,4,San Benito,13,491,3%
2015,4,San Bernardino,322,21806,1%
2015,4,San Diego,1313,39476,3%
2015,4,San Francisco,381,7656,5%
2015,4,San Joaquin,116,5574,2%
2015,4,San Luis Obispo,52,2050,3%
2015,4,San Mateo,717,11180,6%
2015,4,Santa Barbara,99,3589,3%
2015,4,Santa Clara,2799,23760,12%
2015,4,Santa Cruz,152,2045,7%
2015,4,Shasta,11,1179,1%
2015,4,Sierra,0,18,0%
2015,4,Siskiyou,1,237,0%
2015,4,Solano,99,3987,2%
2015,4,Sonoma,259,4706,6%
2015,4,Stanislaus,71,3617,2%
2015,4,Sutter,9,630,1%
2015,4,Tehama,2,324,1%
2015,4,Trinity,1,79,1%
2015,4,Tulare,22,2834,1%
2015,4,Tuolumne,5,326,2%
2015,4,Ventura,310,10182,3%
2015,4,Yolo,58,1693,3%
2015,4,Yuba,3,385,1%
2014,1,Alameda,977,14397,7%
2014,1,Alpine,1,16,6%
2014,1,Amador,6,235,3%
2014,1,Butte,7,1041,1%
2014,1,Calaveras,2,315,1%
2014,1,Colusa,0,140,0%
2014,1,Contra Costa,454,10307,4%
2014,1,Del Norte,0,78,0%
2014,1,El Dorado,32,1539,2%
2014,1,Fresno,97,5024,2%
2014,1,Glenn,0,125,0%
2014,1,Humboldt,15,621,2%
2014,1,Imperial,0,1465,0%
2014,1,Inyo,2,126,2%
2014,1,Kern,33,5976,1%
2014,1,Kings,2,881,0%
2014,1,Lake,4,305,1%
2014,1,Lassen,1,169,1%
2014,1,Los Angeles,3127,131091,2%
2014,1,Madera,5,746,1%
2014,1,Marin,198,3074,6%
2014,1,Mariposa,1,74,1%
2014,1,Mendocino,9,454,2%
2014,1,Merced,12,1161,1%
2014,1,Modoc,0,35,0%
2014,1,Mono,0,63,0%
2014,1,Monterey,44,2407,2%
2014,1,Napa,38,1257,3%
2014,1,Nevada,13,603,2%
2014,1,Orange,1400,43354,3%
2014,1,Out Of State,21,43547,0%
2014,1,Placer,75,3807,2%
2014,1,Plumas,0,100,0%
2014,1,Riverside,336,22339,2%
2014,1,Sacramento,240,10098,2%
2014,1,San Benito,11,421,3%
2014,1,San Bernardino,229,18194,1%
2014,1,San Diego,717,35178,2%
2014,1,San Francisco,246,6968,4%
2014,1,San Joaquin,60,4585,1%
2014,1,San Luis Obispo,44,1760,3%
2014,1,San Mateo,443,11865,4%
2014,1,Santa Barbara,73,2982,2%
2014,1,Santa Clara,1930,20246,10%
2014,1,Santa Cruz,108,1792,6%
2014,1,Shasta,10,1024,1%
2014,1,Sierra,0,15,0%
2014,1,Siskiyou,1,180,1%
2014,1,Solano,67,3444,2%
2014,1,Sonoma,175,4026,4%
2014,1,Stanislaus,16,2848,1%
2014,1,Sutter,7,638,1%
2014,1,Tehama,0,307,0%
2014,1,Trinity,0,48,0%
2014,1,Tulare,7,2257,0%
2014,1,Tuolumne,2,289,1%
2014,1,Ventura,215,9019,2%
2014,1,Yolo,48,1424,3%
2014,1,Yuba,2,347,1%
2014,2,Alameda,1321,15355,9%
2014,2,Alpine,0,9,0%
2014,2,Amador,2,253,1%
2014,2,Butte,15,1128,1%
2014,2,Calaveras,3,291,1%
2014,2,Colusa,3,139,2%
2014,2,Contra Costa,597,11466,5%
2014,2,Del Norte,2,85,2%
2014,2,El Dorado,57,1587,4%
2014,2,Fresno,169,5919,3%
2014,2,Glenn,1,162,1%
2014,2,Humboldt,44,645,7%
2014,2,Imperial,4,1669,0%
2014,2,Inyo,0,159,0%
2014,2,Kern,43,6919,1%
2014,2,Kings,1,985,0%
2014,2,Lake,11,309,4%
2014,2,Lassen,0,127,0%
2014,2,Los Angeles,4244,154642,3%
2014,2,Madera,21,823,3%
2014,2,Marin,242,3080,8%
2014,2,Mariposa,1,79,1%
2014,2,Mendocino,28,556,5%
2014,2,Merced,9,1314,1%
2014,2,Modoc,0,37,0%
2014,2,Mono,0,72,0%
2014,2,Monterey,64,2745,2%
2014,2,Napa,45,1313,3%
2014,2,Nevada,13,575,2%
2014,2,Orange,1854,46375,4%
2014,2,Out Of State,81,38064,0%
2014,2,Placer,115,3907,3%
2014,2,Plumas,3,99,3%
2014,2,Riverside,396,25448,2%
2014,2,Sacramento,256,11009,2%
2014,2,San Benito,22,440,5%
2014,2,San Bernardino,354,20580,2%
2014,2,San Diego,1070,36446,3%
2014,2,San Francisco,341,7232,5%
2014,2,San Joaquin,80,5145,2%
2014,2,San Luis Obispo,55,1903,3%
2014,2,San Mateo,524,19332,3%
2014,2,Santa Barbara,66,3159,2%
2014,2,Santa Clara,2188,21116,10%
2014,2,Santa Cruz,149,1952,8%
2014,2,Shasta,14,1096,1%
2014,2,Sierra,0,15,0%
2014,2,Siskiyou,0,177,0%
2014,2,Solano,102,3730,3%
2014,2,Sonoma,292,4560,6%
2014,2,Stanislaus,38,3274,1%
2014,2,Sutter,4,637,1%
2014,2,Tehama,1,325,0%
2014,2,Trinity,0,43,0%
2014,2,Tulare,16,2659,1%
2014,2,Tuolumne,4,292,1%
2014,2,Ventura,309,10143,3%
2014,2,Yolo,64,1559,4%
2014,2,Yuba,5,374,1%
2014,3,Alameda,1269,16207,8%
2014,3,Alpine,0,11,0%
2014,3,Amador,1,256,0%
2014,3,Butte,17,1142,1%
2014,3,Calaveras,2,402,0%
2014,3,Colusa,0,152,0%
2014,3,Contra Costa,625,12150,5%
2014,3,Del Norte,1,92,1%
2014,3,El Dorado,63,1765,4%
2014,3,Fresno,155,6097,3%
2014,3,Glenn,1,164,1%
2014,3,Humboldt,48,671,7%
2014,3,Imperial,3,1844,0%
2014,3,Inyo,0,156,0%
2014,3,Kern,60,7269,1%
2014,3,Kings,1,1001,0%
2014,3,Lake,9,335,3%
2014,3,Lassen,0,148,0%
2014,3,Los Angeles,3855,132108,3%
2014,3,Madera,15,865,2%
2014,3,Marin,239,3226,7%
2014,3,Mariposa,2,114,2%
2014,3,Mendocino,20,543,4%
2014,3,Merced,15,1425,1%
2014,3,Modoc,0,37,0%
2014,3,Mono,2,92,2%
2014,3,Monterey,76,3061,2%
2014,3,Napa,56,1376,4%
2014,3,Nevada,13,658,2%
2014,3,Orange,1678,47426,4%
2014,3,Out Of State,42,36432,0%
2014,3,Placer,120,4398,3%
2014,3,Plumas,0,114,0%
2014,3,Riverside,401,26171,2%
2014,3,Sacramento,313,11908,3%
2014,3,San Benito,11,432,3%
2014,3,San Bernardino,366,21410,2%
2014,3,San Diego,999,38478,3%
2014,3,San Francisco,402,7929,5%
2014,3,San Joaquin,83,5534,1%
2014,3,San Luis Obispo,36,1916,2%
2014,3,San Mateo,618,16574,4%
2014,3,Santa Barbara,98,3394,3%
2014,3,Santa Clara,2379,23562,10%
2014,3,Santa Cruz,133,2049,6%
2014,3,Shasta,10,1215,1%
2014,3,Sierra,1,23,4%
2014,3,Siskiyou,1,186,1%
2014,3,Solano,125,4216,3%
2014,3,Sonoma,286,4860,6%
2014,3,Stanislaus,28,3429,1%
2014,3,Sutter,6,685,1%
2014,3,Tehama,4,344,1%
2014,3,Trinity,1,52,2%
2014,3,Tulare,14,2836,0%
2014,3,Tuolumne,4,326,1%
2014,3,Ventura,289,10668,3%
2014,3,Yolo,59,1739,3%
2014,3,Yuba,5,394,1%
2014,4,Alameda,1219,13871,9%
2014,4,Alpine,0,1,0%
2014,4,Amador,3,226,1%
2014,4,Butte,9,963,1%
2014,4,Calaveras,2,316,1%
2014,4,Colusa,1,104,1%
2014,4,Contra Costa,569,9891,6%
2014,4,Del Norte,0,73,0%
2014,4,El Dorado,52,1384,4%
2014,4,Fresno,112,5032,2%
2014,4,Glenn,0,117,0%
2014,4,Humboldt,27,603,4%
2014,4,Imperial,6,1365,0%
2014,4,Inyo,0,112,0%
2014,4,Kern,56,5956,1%
2014,4,Kings,8,830,1%
2014,4,Lake,9,250,4%
2014,4,Lassen,0,113,0%
2014,4,Los Angeles,3283,121688,3%
2014,4,Madera,8,729,1%
2014,4,Marin,262,2803,9%
2014,4,Mariposa,1,78,1%
2014,4,Mendocino,35,428,8%
2014,4,Merced,10,1067,1%
2014,4,Modoc,0,28,0%
2014,4,Mono,0,81,0%
2014,4,Monterey,62,2355,3%
2014,4,Napa,35,1175,3%
2014,4,Nevada,16,580,3%
2014,4,Orange,1522,41388,4%
2014,4,Out Of State,39,23743,0%
2014,4,Placer,101,3413,3%
2014,4,Plumas,0,98,0%
2014,4,Riverside,314,21946,1%
2014,4,Sacramento,221,9400,2%
2014,4,San Benito,6,379,2%
2014,4,San Bernardino,231,17886,1%
2014,4,San Diego,1063,33113,3%
2014,4,San Francisco,368,7047,5%
2014,4,San Joaquin,73,4364,2%
2014,4,San Luis Obispo,52,1736,3%
2014,4,San Mateo,616,10506,6%
2014,4,Santa Barbara,77,2894,3%
2014,4,Santa Clara,2122,19681,11%
2014,4,Santa Cruz,136,1761,8%
2014,4,Shasta,7,949,1%
2014,4,Sierra,0,11,0%
2014,4,Siskiyou,0,161,0%
2014,4,Solano,75,3210,2%
2014,4,Sonoma,240,3983,6%
2014,4,Stanislaus,27,2768,1%
2014,4,Sutter,3,584,1%
2014,4,Tehama,1,251,0%
2014,4,Trinity,0,60,0%
2014,4,Tulare,13,2305,1%
2014,4,Tuolumne,3,269,1%
2014,4,Ventura,281,9060,3%
2014,4,Yolo,56,1666,3%
2014,4,Yuba,4,327,1%
2013,1,Alameda,527,12891,4%
2013,1,Alpine,1,6,17%
2013,1,Amador,3,233,1%
2013,1,Butte,8,1052,1%
2013,1,Calaveras,5,297,2%
2013,1,Colusa,0,107,0%
2013,1,Contra Costa,273,9891,3%
2013,1,Del Norte,0,79,0%
2013,1,El Dorado,37,1463,3%
2013,1,Fresno,24,4500,1%
2013,1,Glenn,2,123,2%
2013,1,Humboldt,10,492,2%
2013,1,Imperial,2,1340,0%
2013,1,Inyo,1,131,1%
2013,1,Kern,25,5643,0%
2013,1,Kings,1,793,0%
2013,1,Lake,6,224,3%
2013,1,Lassen,0,106,0%
2013,1,Los Angeles,1853,128124,1%
2013,1,Madera,3,632,0%
2013,1,Marin,140,2834,5%
2013,1,Mariposa,2,85,2%
2013,1,Mendocino,1,418,0%
2013,1,Merced,2,1053,0%
2013,1,Modoc,0,35,0%
2013,1,Mono,0,73,0%
2013,1,Monterey,25,2110,1%
2013,1,Napa,34,1148,3%
2013,1,Nevada,2,521,0%
2013,1,Orange,802,40498,2%
2013,1,Out Of State,43,44543,0%
2013,1,Placer,37,3543,1%
2013,1,Plumas,1,94,1%
2013,1,Riverside,138,20129,1%
2013,1,Sacramento,125,9186,1%
2013,1,San Benito,6,327,2%
2013,1,San Bernardino,107,16668,1%
2013,1,San Diego,489,34670,1%
2013,1,San Francisco,158,6688,2%
2013,1,San Joaquin,24,4034,1%
2013,1,San Luis Obispo,30,1781,2%
2013,1,San Mateo,393,16229,2%
2013,1,Santa Barbara,52,2807,2%
2013,1,Santa Clara,1143,18627,6%
2013,1,Santa Cruz,95,1738,5%
2013,1,Shasta,1,994,0%
2013,1,Sierra,0,12,0%
2013,1,Siskiyou,0,150,0%
2013,1,Solano,44,3152,1%
2013,1,Sonoma,102,3765,3%
2013,1,Stanislaus,9,2514,0%
2013,1,Sutter,0,552,0%
2013,1,Tehama,0,324,0%
2013,1,Trinity,0,48,0%
2013,1,Tulare,1,2130,0%
2013,1,Tuolumne,0,267,0%
2013,1,Ventura,154,8891,2%
2013,1,Yolo,28,1304,2%
2013,1,Yuba,1,311,0%
2013,2,Alameda,610,12298,5%
2013,2,Alpine,0,6,0%
2013,2,Amador,1,195,1%
2013,2,Butte,11,944,1%
2013,2,Calaveras,4,301,1%
2013,2,Colusa,0,91,0%
2013,2,Contra Costa,311,9878,3%
2013,2,Del Norte,3,101,3%
2013,2,El Dorado,23,1373,2%
2013,2,Fresno,32,4611,1%
2013,2,Glenn,0,127,0%
2013,2,Humboldt,6,561,1%
2013,2,Imperial,4,1372,0%
2013,2,Inyo,1,125,1%
2013,2,Kern,25,5982,0%
2013,2,Kings,0,829,0%
2013,2,Lake,2,220,1%
2013,2,Lassen,0,137,0%
2013,2,Los Angeles,2158,128739,2%
2013,2,Madera,2,581,0%
2013,2,Marin,163,2673,6%
2013,2,Mariposa,0,72,0%
2013,2,Mendocino,6,376,2%
2013,2,Merced,5,1043,0%
2013,2,Modoc,0,22,0%
2013,2,Mono,0,79,0%
2013,2,Monterey,23,2052,1%
2013,2,Napa,27,1138,2%
2013,2,Nevada,7,552,1%
2013,2,Orange,981,39347,2%
2013,2,Out Of State,53,40011,0%
2013,2,Placer,60,3559,2%
2013,2,Plumas,0,81,0%
2013,2,Riverside,189,22068,1%
2013,2,Sacramento,145,9192,2%
2013,2,San Benito,6,358,2%
2013,2,San Bernardino,163,18248,1%
2013,2,San Diego,601,33523,2%
2013,2,San Francisco,198,6278,3%
2013,2,San Joaquin,39,4260,1%
2013,2,San Luis Obispo,34,1682,2%
2013,2,San Mateo,454,19128,2%
2013,2,Santa Barbara,52,2813,2%
2013,2,Santa Clara,1412,17876,8%
2013,2,Santa Cruz,88,1676,5%
2013,2,Shasta,8,983,1%
2013,2,Sierra,0,15,0%
2013,2,Siskiyou,0,141,0%
2013,2,Solano,42,3465,1%
2013,2,Sonoma,113,3521,3%
2013,2,Stanislaus,15,2590,1%
2013,2,Sutter,3,576,1%
2013,2,Tehama,1,291,0%
2013,2,Trinity,0,38,0%
2013,2,Tulare,6,2319,0%
2013,2,Tuolumne,0,289,0%
2013,2,Ventura,166,9024,2%
2013,2,Yolo,44,1505,3%
2013,2,Yuba,2,358,1%
2013,3,Alameda,680,14891,5%
2013,3,Alpine,1,6,17%
2013,3,Amador,1,278,0%
2013,3,Butte,12,1080,1%
2013,3,Calaveras,5,335,1%
2013,3,Colusa,0,138,0%
2013,3,Contra Costa,348,10967,3%
2013,3,Del Norte,0,89,0%
2013,3,El Dorado,38,1682,2%
2013,3,Fresno,35,5095,1%
2013,3,Glenn,0,118,0%
2013,3,Humboldt,7,568,1%
2013,3,Imperial,2,1721,0%
2013,3,Inyo,0,133,0%
2013,3,Kern,36,6419,1%
2013,3,Kings,4,935,0%
2013,3,Lake,2,311,1%
2013,3,Lassen,0,131,0%
2013,3,Los Angeles,2836,122539,2%
2013,3,Madera,1,674,0%
2013,3,Marin,152,2827,5%
2013,3,Mariposa,0,109,0%
2013,3,Mendocino,11,423,3%
2013,3,Merced,12,1179,1%
2013,3,Modoc,0,22,0%
2013,3,Mono,0,89,0%
2013,3,Monterey,39,2462,2%
2013,3,Napa,35,1243,3%
2013,3,Nevada,10,635,2%
2013,3,Orange,1120,43308,3%
2013,3,Out Of State,82,32122,0%
2013,3,Placer,72,4081,2%
2013,3,Plumas,1,101,1%
2013,3,Riverside,264,23937,1%
2013,3,Sacramento,204,11178,2%
2013,3,San Benito,8,395,2%
2013,3,San Bernardino,198,19680,1%
2013,3,San Diego,697,36208,2%
2013,3,San Francisco,231,7239,3%
2013,3,San Joaquin,42,4861,1%
2013,3,San Luis Obispo,44,1795,2%
2013,3,San Mateo,405,11272,4%
2013,3,Santa Barbara,66,2974,2%
2013,3,Santa Clara,1443,20753,7%
2013,3,Santa Cruz,95,1765,5%
2013,3,Shasta,5,1080,0%
2013,3,Sierra,0,21,0%
2013,3,Siskiyou,2,175,1%
2013,3,Solano,65,3858,2%
2013,3,Sonoma,139,3963,4%
2013,3,Stanislaus,20,3006,1%
2013,3,Sutter,1,613,0%
2013,3,Tehama,1,304,0%
2013,3,Trinity,0,50,0%
2013,3,Tulare,6,2502,0%
2013,3,Tuolumne,3,301,1%
2013,3,Ventura,204,9437,2%
2013,3,Yolo,42,1965,2%
2013,3,Yuba,2,391,1%
2013,4,Alameda,960,12883,7%
2013,4,Alpine,4,6,67%
2013,4,Amador,2,210,1%
2013,4,Butte,5,847,1%
2013,4,Calaveras,3,297,1%
2013,4,Colusa,0,100,0%
2013,4,Contra Costa,479,9475,5%
2013,4,Del Norte,0,80,0%
2013,4,El Dorado,59,1369,4%
2013,4,Fresno,46,4251,1%
2013,4,Glenn,0,121,0%
2013,4,Humboldt,7,471,1%
2013,4,Imperial,3,1270,0%
2013,4,Inyo,0,138,0%
2013,4,Kern,53,5402,1%
2013,4,Kings,5,787,1%
2013,4,Lake,7,278,3%
2013,4,Lassen,0,95,0%
2013,4,Los Angeles,3577,107922,3%
2013,4,Madera,9,594,2%
2013,4,Marin,187,2787,7%
2013,4,Mariposa,1,73,1%
2013,4,Mendocino,11,438,3%
2013,4,Merced,8,1009,1%
2013,4,Modoc,0,21,0%
2013,4,Mono,1,84,1%
2013,4,Monterey,61,2067,3%
2013,4,Napa,37,1031,4%
2013,4,Nevada,14,557,3%
2013,4,Orange,1501,38770,4%
2013,4,Out Of State,13,19752,0%
2013,4,Placer,116,3455,3%
2013,4,Plumas,0,74,0%
2013,4,Riverside,320,19933,2%
2013,4,Sacramento,283,9504,3%
2013,4,San Benito,7,324,2%
2013,4,San Bernardino,263,16235,2%
2013,4,San Diego,895,30448,3%
2013,4,San Francisco,284,6443,4%
2013,4,San Joaquin,64,3874,2%
2013,4,San Luis Obispo,46,1670,3%
2013,4,San Mateo,455,9033,5%
2013,4,Santa Barbara,77,2639,3%
2013,4,Santa Clara,1671,17828,9%
2013,4,Santa Cruz,110,1607,7%
2013,4,Shasta,12,918,1%
2013,4,Sierra,0,6,0%
2013,4,Siskiyou,2,169,1%
2013,4,Solano,75,3056,2%
2013,4,Sonoma,203,3500,6%
2013,4,Stanislaus,28,2414,1%
2013,4,Sutter,3,461,1%
2013,4,Tehama,4,208,2%
2013,4,Trinity,0,56,0%
2013,4,Tulare,13,2001,1%
2013,4,Tuolumne,0,277,0%
2013,4,Ventura,248,8179,3%
2013,4,Yolo,39,1320,3%
2013,4,Yuba,2,293,1%
2012,1,Alameda,86,12487,1%
2012,1,Alpine,0,7,0%
2012,1,Amador,1,202,0%
2012,1,Butte,0,946,0%
2012,1,Calaveras,0,294,0%
2012,1,Colusa,0,119,0%
2012,1,Contra Costa,68,10153,1%
2012,1,Del Norte,0,102,0%
2012,1,El Dorado,1,1283,0%
2012,1,Fresno,6,4587,0%
2012,1,Glenn,0,125,0%
2012,1,Humboldt,1,560,0%
2012,1,Imperial,1,1419,0%
2012,1,Inyo,0,141,0%
2012,1,Kern,7,5851,0%
2012,1,Kings,0,812,0%
2012,1,Lake,0,306,0%
2012,1,Lassen,0,122,0%
2012,1,Los Angeles,394,120424,0%
2012,1,Madera,2,636,0%
2012,1,Marin,20,2671,1%
2012,1,Mariposa,0,87,0%
2012,1,Mendocino,3,446,1%
2012,1,Merced,2,970,0%
2012,1,Modoc,0,41,0%
2012,1,Mono,0,79,0%
2012,1,Monterey,5,2151,0%
2012,1,Napa,6,1020,1%
2012,1,Nevada,3,524,1%
2012,1,Orange,204,39512,1%
2012,1,Out Of State,22,47020,0%
2012,1,Placer,14,3311,0%
2012,1,Plumas,0,104,0%
2012,1,Riverside,35,20299,0%
2012,1,Sacramento,30,8702,0%
2012,1,San Benito,0,349,0%
2012,1,San Bernardino,32,17157,0%
2012,1,San Diego,299,33783,1%
2012,1,San Francisco,37,6473,1%
2012,1,San Joaquin,11,3432,0%
2012,1,San Luis Obispo,10,1830,1%
2012,1,San Mateo,72,14805,0%
2012,1,Santa Barbara,19,2657,1%
2012,1,Santa Clara,204,18041,1%
2012,1,Santa Cruz,6,1611,0%
2012,1,Shasta,3,960,0%
2012,1,Sierra,0,13,0%
2012,1,Siskiyou,1,185,1%
2012,1,Solano,9,3574,0%
2012,1,Sonoma,16,3369,0%
2012,1,Stanislaus,2,2190,0%
2012,1,Sutter,1,504,0%
2012,1,Tehama,1,261,0%
2012,1,Trinity,1,58,2%
2012,1,Tulare,5,2173,0%
2012,1,Tuolumne,0,267,0%
2012,1,Ventura,32,9143,0%
2012,1,Yolo,8,1247,1%
2012,1,Yuba,0,338,0%
2012,2,Alameda,257,11059,2%
2012,2,Alpine,0,14,0%
2012,2,Amador,1,191,1%
2012,2,Butte,3,829,0%
2012,2,Calaveras,1,278,0%
2012,2,Colusa,0,105,0%
2012,2,Contra Costa,140,8670,2%
2012,2,Del Norte,0,81,0%
2012,2,El Dorado,20,1337,1%
2012,2,Fresno,8,4019,0%
2012,2,Glenn,0,114,0%
2012,2,Humboldt,3,509,1%
2012,2,Imperial,3,1298,0%
2012,2,Inyo,1,158,1%
2012,2,Kern,9,5625,0%
2012,2,Kings,0,696,0%
2012,2,Lake,4,234,2%
2012,2,Lassen,0,103,0%
2012,2,Los Angeles,1142,114374,1%
2012,2,Madera,0,553,0%
2012,2,Marin,62,2386,3%
2012,2,Mariposa,0,91,0%
2012,2,Mendocino,5,333,2%
2012,2,Merced,3,900,0%
2012,2,Modoc,0,25,0%
2012,2,Mono,0,61,0%
2012,2,Monterey,16,1937,1%
2012,2,Napa,17,956,2%
2012,2,Nevada,4,468,1%
2012,2,Orange,675,35811,2%
2012,2,Out Of State,12,45463,0%
2012,2,Placer,13,3103,0%
2012,2,Plumas,1,82,1%
2012,2,Riverside,110,18472,1%
2012,2,Sacramento,44,8403,1%
2012,2,San Benito,6,312,2%
2012,2,San Bernardino,91,16053,1%
2012,2,San Diego,229,30272,1%
2012,2,San Francisco,78,5458,1%
2012,2,San Joaquin,11,3804,0%
2012,2,San Luis Obispo,9,1428,1%
2012,2,San Mateo,140,16652,1%
2012,2,Santa Barbara,21,2447,1%
2012,2,Santa Clara,518,15674,3%
2012,2,Santa Cruz,26,1418,2%
2012,2,Shasta,4,785,1%
2012,2,Sierra,0,12,0%
2012,2,Siskiyou,1,139,1%
2012,2,Solano,24,2979,1%
2012,2,Sonoma,43,2986,1%
2012,2,Stanislaus,4,2409,0%
2012,2,Sutter,2,488,0%
2012,2,Tehama,0,220,0%
2012,2,Trinity,1,45,2%
2012,2,Tulare,8,1965,0%
2012,2,Tuolumne,0,242,0%
2012,2,Ventura,94,8083,1%
2012,2,Yolo,16,1129,1%
2012,2,Yuba,2,323,1%
2012,3,Alameda,303,12854,2%
2012,3,Alpine,0,8,0%
2012,3,Amador,0,183,0%
2012,3,Butte,8,876,1%
2012,3,Calaveras,1,293,0%
2012,3,Colusa,0,104,0%
2012,3,Contra Costa,174,9803,2%
2012,3,Del Norte,0,70,0%
2012,3,El Dorado,12,1369,1%
2012,3,Fresno,14,4439,0%
2012,3,Glenn,0,101,0%
